Q9Y6K9	DisProt	DP02269
P60761	DisProt	DP02296
P06836	DisProt	DP00955
P17677	DisProt	DP00951
Q16236	DisProt	DP01115
Q60795	DisProt	DP00968
O95644	DisProt	DP01724
Q13469	DisProt	DP01344
Q00653	DisProt	DP03039
P02547	DisProt	DP00151
Q99LJ8	DisProt	DP01304
P01139	DisProt	DP00836
Q92886	DisProt	DP00672
P70447	DisProt	DP02061
Q9JPP1	DisProt	DP02086
P11632	DisProt	DP00432
O14745	DisProt	DP02000
F0ZBA6	DisProt	DP02165
Q8N5F7	DisProt	DP02348
Q969F2	DisProt	DP00520
P23441	DisProt	DP00071
Q99801	DisProt	DP00683
Q69ZK9	DisProt	DP02755
Q9NZ94	DisProt	DP00553
Q9C000	DisProt	DP00554
Q01097	DisProt	DP01492
Q9HAN9	DisProt	DP01165
Q9Y239	DisProt	DP01446
O88998	DisProt	DP00936
Q14978	DisProt	DP01178
Q6Q547	DisProt	DP00475
P53927	DisProt	DP02808
P46531	DisProt	DP01104
P06748	DisProt	DP01474
Q14995	DisProt	DP02702
Q96RI1	DisProt	DP01914
O75469	DisProt	DP00323
Q02297	DisProt	DP01520
Q28146	DisProt	DP02503
P53136	DisProt	DP02195
P14907	DisProt	DP01077
P36118	DisProt	DP01471
Q02629	DisProt	DP01076
P35729	DisProt	DP02157
Q8WUM0	DisProt	DP02164
P36161	DisProt	DP02158
P49687	DisProt	DP02155
P49790	DisProt	DP01799
P40477	DisProt	DP01078
P47054	DisProt	DP02145
P49757	DisProt	DP01130
P20676	DisProt	DP01075
P32499	DisProt	DP00222
Q02199	DisProt	DP02122
Q9UKX7	DisProt	DP02455
Q9JIH2	DisProt	DP01879
P46673	DisProt	DP02156
P52948	DisProt	DP02123
P05221	DisProt	DP00217
O60356	DisProt	DP00510
A6NF83	DisProt	DP01159
P0AFG0	DisProt	DP01496
Q9UBU9	DisProt	DP01451
Q64693	DisProt	DP00008
Q8NQJ3	DisProt	DP01581
P0AFG8	DisProt	DP00427
Q91ZW2	DisProt	DP02659
O60502	DisProt	DP02479
P08523	DisProt	DP00279
P02631	DisProt	DP00730
P42866	DisProt	DP00974
P02699	DisProt	DP00271
Q06810	DisProt	DP01516
Q9SU24	DisProt	DP02966
Q13415	DisProt	DP02072
P59636	DisProt	DP03002
P22059	DisProt	DP01491
P48439	DisProt	DP01196
P81455	DisProt	DP00116
Q8HYY9	DisProt	DP01982
P10451	DisProt	DP00214
P10923	DisProt	DP01448
P46014	DisProt	DP01355
P04637	DisProt	DP00086
O15350	DisProt	DP00319
P22473	DisProt	DP02487
P27986	DisProt	DP01112
O08908	DisProt	DP02791
P04147	DisProt	DP01538
Q9UM07	DisProt	DP00321
Q9RQJ2	DisProt	DP02931
Q15004	DisProt	DP01425
O60829	DisProt	DP01435
Q96GU1	DisProt	DP01473
O14832	DisProt	DP00327
P05121	DisProt	DP00320
O96013	DisProt	DP01184
P32521	DisProt	DP02220
Q96RD7	DisProt	DP02945
P53632	DisProt	DP01775
P22995	DisProt	DP00833
P25644	DisProt	DP01825
Q96IZ0	DisProt	DP01603
Q62627	DisProt	DP00940
Q02548	DisProt	DP00969
Q06710	DisProt	DP01517
Q9BUH6	DisProt	DP01795
Q15113	DisProt	DP02622
P48539	DisProt	DP00592
Q8NBP7	DisProt	DP02551
P19836	DisProt	DP02118
O76074	DisProt	DP01244
P01127	DisProt	DP02770
P07237	DisProt	DP02637
Q53GG5	DisProt	DP01782
O88483	DisProt	DP02657
P52945	DisProt	DP01597
P40855	DisProt	DP01805
P50542	DisProt	DP00472
C6KSX0	DisProt	DP01574
P68466	DisProt	DP02194
O57173	DisProt	DP01539
P09041	DisProt	DP02749
B9KDD4	DisProt	DP01199
P36871	DisProt	DP02748
P21793	DisProt	DP00489
Q9QWH1	DisProt	DP01315
Q06253	DisProt	DP00288
Q9BVI0	DisProt	DP02427
O55778	DisProt	DP00700
P12579	DisProt	DP00447
P03421	DisProt	DP00895
P03422	DisProt	DP00133
Q9IK91	DisProt	DP00699
Q0GBY3	DisProt	DP01759
P04859	DisProt	DP00939
P03520	DisProt	DP01391
Q27934	DisProt	DP01122
P78356	DisProt	DP00054
O75928	DisProt	DP01675
Q9VI75	DisProt	DP02763
A0A0J9X1Q5	DisProt	DP00913
P11309	DisProt	DP00322
Q13526	DisProt	DP02727
Q00169	DisProt	DP02327
Q9SQZ9	DisProt	DP00434
P42337	DisProt	DP02792
Q8BTI9	DisProt	DP02790
Q13563	DisProt	DP02758
Q5A3P6	DisProt	DP02500
P9WI73	DisProt	DP01153
Q9NWW9	DisProt	DP02737
P53816	DisProt	DP02684
Q01970	DisProt	DP02477
P10686	DisProt	DP01851
Q9DBG5	DisProt	DP02683
P13797	DisProt	DP02682
Q80UG2	DisProt	DP02528
Q01417	DisProt	DP00664
Q07930	DisProt	DP01890
P40999	DisProt	DP02685
Q9NVS9	DisProt	DP00168
P51023	DisProt	DP01749
P14859	DisProt	DP00231
P21952	DisProt	DP02410
P19711	DisProt	DP00675
P12823	DisProt	DP01245
Q5UB51	DisProt	DP02204
Q2YHF0	DisProt	DP01931
Q69422	DisProt	DP00674
P27958	DisProt	DP00588
Q99IB8	DisProt	DP01031
P05769	DisProt	DP02212
P06935	DisProt	DP00673
Q9Q6P4	DisProt	DP02203
Q32ZE1	DisProt	DP01256
Q04049	DisProt	DP02736
Q9QUG2	DisProt	DP02626
P03315	DisProt	DP00999
P12497	DisProt	DP00410
O75817	DisProt	DP02615
P62137	DisProt	DP03014
Q12972	DisProt	DP00937
O55000	DisProt	DP01202
O60927	DisProt	DP00219
Q08209	DisProt	DP00092
P15309	DisProt	DP00628
P37231	DisProt	DP00718
P61012	DisProt	DP00801
P01099	DisProt	DP00325
P07516	DisProt	DP00421
Q86XI6	DisProt	DP03015
O60828	DisProt	DP01308
O75807	DisProt	DP01203
Q86YV5	DisProt	DP02420
P10163	DisProt	DP00119
O43663	DisProt	DP02316
Q13029	DisProt	DP01757
Q63716	DisProt	DP02793
Q13162	DisProt	DP02764
O08807	DisProt	DP02001
Q9UBK2	DisProt	DP01489
P06401	DisProt	DP01542
P10279	DisProt	DP00783
P27177	DisProt	DP01663
P04156	DisProt	DP00466
P04273	DisProt	DP00187
P04925	DisProt	DP00265
O60260	DisProt	DP01849
Q9JK66	DisProt	DP01850
P16471	DisProt	DP01106
Q9UKY0	DisProt	DP02823
P45577	DisProt	DP00377
P33411	DisProt	DP02073
Q9UMS4	DisProt	DP01161
Q09882	DisProt	DP01658
O43172	DisProt	DP01751
P33334	DisProt	DP02722
P17810	DisProt	DP00220
P02628	DisProt	DP00550
P02619	DisProt	DP01025
P31087	DisProt	DP00935
P12355	DisProt	DP00990
P12357	DisProt	DP00984
P22179	DisProt	DP00803
P36886	DisProt	DP00792
P83755	DisProt	DP02575
P56777	DisProt	DP02576
P23321	DisProt	DP02577
P18212	DisProt	DP01591
P12302	DisProt	DP01351
P12301	DisProt	DP01660
P55036	DisProt	DP01192
P49768	DisProt	DP01292
P26599	DisProt	DP01601
F1RE08	DisProt	DP02884
Q16647	DisProt	DP02578
Q8VDQ1	DisProt	DP02579
P12272	DisProt	DP00138
P9WPI9	DisProt	DP01160
P01252	DisProt	DP00814
P06454	DisProt	DP01677
P35236	DisProt	DP01646
Q64487	DisProt	DP02517
P28827	DisProt	DP02580
O95997	DisProt	DP00521
P9WHN5	DisProt	DP00877
P0AG16	DisProt	DP00578
P08179	DisProt	DP02740
P22234	DisProt	DP02794
Q3MIT2	DisProt	DP02614
P09546	DisProt	DP02030
Q84MC7	DisProt	DP02995
P82804	DisProt	DP02384
P68005	DisProt	DP01838
P00127	DisProt	DP00853
Q32NN2	DisProt	DP00286
P40719	DisProt	DP00774
P0C6X7	DisProt	DP02924
P0DTD1	DisProt	DP02925
P20340	DisProt	DP02733
P62965	DisProt	DP00340
Q9NS91	DisProt	DP01796
P32628	DisProt	DP01629
P07276	DisProt	DP01631
Q09683	DisProt	DP02842
P14736	DisProt	DP01628
Q06609	DisProt	DP01622
P43351	DisProt	DP00437
P22216	DisProt	DP01182
P55042	DisProt	DP02572
P37727	DisProt	DP00458
Q9SN68	DisProt	DP02962
Q9SR19	DisProt	DP02961
Q15109	DisProt	DP02555
Q9BTL3	DisProt	DP02346
P62826	DisProt	DP01364
P11938	DisProt	DP00020
P22605	DisProt	DP02633
P03050	DisProt	DP01512
Q9NS23	DisProt	DP01533
P01112	DisProt	DP00153
Q16576	DisProt	DP01282
Q44177	DisProt	DP02968
P00880	DisProt	DP02960
Q9Y580	DisProt	DP02391
Q9Y5S9	DisProt	DP02868
Q92804	DisProt	DP02345
P9WHJ5	DisProt	DP00791
P62877	DisProt	DP01750
P06400	DisProt	DP01426
Q8RY59	DisProt	DP01180
Q9UKL0	DisProt	DP02523
Q9P2K3	DisProt	DP02408
P03040	DisProt	DP00741
P54725	DisProt	DP00156
P51400	DisProt	DP03065
P35926	DisProt	DP00932
P03045	DisProt	DP00005
P0C079	DisProt	DP02950
P0C077	DisProt	DP01881
Q8VEL9	DisProt	DP02573
Q9WTY2	DisProt	DP02429
Q9HAU5	DisProt	DP00949
Q920Q2	DisProt	DP02625
P04325	DisProt	DP00424
Q9SKI4	DisProt	DP01085
Q10Q08	DisProt	DP01086
P15927	DisProt	DP01361
Q7L804	DisProt	DP02062
Q6ZVN8	DisProt	DP02661
P49799	DisProt	DP00063
P32170	DisProt	DP00429
Q15382	DisProt	DP00364
Q22472	DisProt	DP00613
Q6R327	DisProt	DP02692
P29539	DisProt	DP01607
Q06208	DisProt	DP01606
Q8GYN5	DisProt	DP01776
P25891	DisProt	DP02707
O53168	DisProt	DP02505
P00452	DisProt	DP02715
P69924	DisProt	DP00107
P11157	DisProt	DP00462
P09938	DisProt	DP00487
P49723	DisProt	DP00488
P15825	DisProt	DP02536
P56210	DisProt	DP00512
P09415	DisProt	DP00966
O67086	DisProt	DP02143
P83731	DisProt	DP01935
Q9RY65	DisProt	DP00886
P12736	DisProt	DP00944
Q9RSK0	DisProt	DP02016
P60723	DisProt	DP00600
P36578	DisProt	DP01654
P38516	DisProt	DP01961
P0A7K2	DisProt	DP01650
P05386	DisProt	DP01253
P05318	DisProt	DP00164
P05387	DisProt	DP00793
P23632	DisProt	DP00845
P32684	DisProt	DP02011
Q96E14	DisProt	DP02895
P25299	DisProt	DP02761
Q9NRR4	DisProt	DP02463
P61587	DisProt	DP02804
P21513	DisProt	DP00207
Q80ZV0	DisProt	DP01594
O28362	DisProt	DP00382
P25814	DisProt	DP00387
P09651	DisProt	DP00324
P22626	DisProt	DP01109
Q13464	DisProt	DP02365
P51449	DisProt	DP01647
P24255	DisProt	DP01169
P50106	DisProt	DP00884
P46669	DisProt	DP01185
Q01080	DisProt	DP02519
P20435	DisProt	DP00771
P40422	DisProt	DP00818
P04052	DisProt	DP01433
P24928	DisProt	DP01284
P08775	DisProt	DP00181
P36594	DisProt	DP02514
P04050	DisProt	DP02527
P34087	DisProt	DP01187
O94444	DisProt	DP02129
B8YB65	DisProt	DP01001
A7ZUK2	DisProt	DP02486
O00411	DisProt	DP02703
Q9BUL9	DisProt	DP02616
P47910	DisProt	DP01610
P36080	DisProt	DP02355
Q05022	DisProt	DP02513
P0AG63	DisProt	DP00242
P23828	DisProt	DP01331
P0A7U3	DisProt	DP00147
G1TDB3	DisProt	DP00882
P0AFX7	DisProt	DP00552
P53330	DisProt	DP01392
P40161	DisProt	DP01485
Q9NQC3	DisProt	DP01855
Q9JK11	DisProt	DP01152
P08621	DisProt	DP02171
Q9CQK7	DisProt	DP00587
P19793	DisProt	DP00062
P48443	DisProt	DP02915
Q8N488	DisProt	DP00694
P04271	DisProt	DP01738
P33763	DisProt	DP01552
Q96FQ6	DisProt	DP02652
Q8WUG5	DisProt	DP01769
Q9EPH0	DisProt	DP01937
Q6P5W5	DisProt	DP02554
P46674	DisProt	DP02481
Q9UBE0	DisProt	DP00485
Q9UBT2	DisProt	DP00486
P22470	DisProt	DP01136
Q9NV23	DisProt	DP02795
Q9SKB2	DisProt	DP02660
P21583	DisProt	DP00917
Q68FT9	DisProt	DP00620
Q6NUK1	DisProt	DP01311
P04775	DisProt	DP02624
Q9W058	DisProt	DP02828
P31431	DisProt	DP01434
O86488	DisProt	DP00065
Q96T21	DisProt	DP00420
P55735	DisProt	DP01236
P38968	DisProt	DP01840
P40357	DisProt	DP00128
P60460	DisProt	DP00964
P40316	DisProt	DP00256
P60896	DisProt	DP00617
O14140	DisProt	DP01191
O94742	DisProt	DP01014
G5ED39	DisProt	DP03050
O43236	DisProt	DP00537
O43236	DisProt	DP01325
P78330	DisProt	DP02639
P58004	DisProt	DP03004
Q15637	DisProt	DP01449
O75533	DisProt	DP01863
Q9Y3B4	DisProt	DP01458
P81019	DisProt	DP00669
Q4F883	DisProt	DP02640
Q9ERE3	DisProt	DP02635
Q9Y2Z0	DisProt	DP02834
O60880	DisProt	DP02714
Q62420	DisProt	DP02819
Q4ACU6	DisProt	DP02376
Q91WA6	DisProt	DP02805
Q8IUQ4	DisProt	DP02608
P21815	DisProt	DP00332
P38634	DisProt	DP00631
P9WGI1	DisProt	DP02525
Q9BPZ7	DisProt	DP02693
P0CL52	DisProt	DP00157
Q56026	DisProt	DP02796
P06701	DisProt	DP00533
Q8GY88	DisProt	DP02641
Q3UND0	DisProt	DP02892
P19634	DisProt	DP01241
P35828	DisProt	DP02504
Q9VAN6	DisProt	DP00144
Q14493	DisProt	DP01987
I1JLC8	DisProt	DP01036
P0A9K9	DisProt	DP00766
Q15797	DisProt	DP01206
Q15796	DisProt	DP01319
P84022	DisProt	DP01648
Q13485	DisProt	DP00464
P62318	DisProt	DP01704
P62320	DisProt	DP01706
P62323	DisProt	DP01707
Q9UPR3	DisProt	DP01878
Q92540	DisProt	DP01844
O62301	DisProt	DP03047
Q9XWJ1	DisProt	DP03048
P32566	DisProt	DP02159
Q04964	DisProt	DP01559
Q12306	DisProt	DP02264
Q99LM3	DisProt	DP00742
Q9N4U5	DisProt	DP01313
O94316	DisProt	DP02109
P31109	DisProt	DP00113
P33328	DisProt	DP01502
P06782	DisProt	DP02769
Q96H20	DisProt	DP02598
Q12483	DisProt	DP01604
O75324	DisProt	DP00162
P60880	DisProt	DP02561
P09012	DisProt	DP01857
Q13573	DisProt	DP00608
Q96RF0	DisProt	DP02309
Q08826	DisProt	DP00482
Q9Y5X1	DisProt	DP02304
O35718	DisProt	DP00446
O54928	DisProt	DP01774
P00441	DisProt	DP00652
P08294	DisProt	DP02656
P62558	DisProt	DP02863
O30916	DisProt	DP01166
Q8ZQC8	DisProt	DP02655
Q99523	DisProt	DP01551
Q07889	DisProt	DP01534
Q9BQ15	DisProt	DP00864
Q9NRY2	DisProt	DP01943
Q9BQB4	DisProt	DP00926
Q99P68	DisProt	DP02853
P08047	DisProt	DP00378
O34800	DisProt	DP01146
P49785	DisProt	DP00862
P17947	DisProt	DP02918
K9N5Q8	DisProt	DP02880
P59594	DisProt	DP02879
P0DTC2	DisProt	DP02772
O95149	DisProt	DP01874
Q02521	DisProt	DP02917
O14187	DisProt	DP02357
Q8IRG6	DisProt	DP00721
P02549	DisProt	DP01700
P0A2N1	DisProt	DP02929
C6ECL5	DisProt	DP02077
Q13501	DisProt	DP01111
Q60598	DisProt	DP01752
P12931	DisProt	DP01570
P09132	DisProt	DP00570
Q57565	DisProt	DP00897
P78362	DisProt	DP02591
P08240	DisProt	DP00893
Q8IYB3	DisProt	DP02359
Q9ZVD0	DisProt	DP02392
Q07955	DisProt	DP01641
Q9X8U3	DisProt	DP00854
P37455	DisProt	DP02196
P0AGE2	DisProt	DP00722
P0AGE0	DisProt	DP02137
Q9WZ73	DisProt	DP00996
P32867	DisProt	DP01503
P39926	DisProt	DP01504
P0AFZ3	DisProt	DP00194
Q05344	DisProt	DP00720
P80644	DisProt	DP01735
P0DMM9	DisProt	DP00011
O00204	DisProt	DP00404
O00204	DisProt	DP01099
O95630	DisProt	DP01872
Q14849	DisProt	DP02835
P42224	DisProt	DP00962
P52630	DisProt	DP00961
P42226	DisProt	DP02262
P02808	DisProt	DP02207
P25344	DisProt	DP01515
P32917	DisProt	DP01511
Q4V8K1	DisProt	DP02980
Q86WV6	DisProt	DP01602
Q13188	DisProt	DP01461
P39015	DisProt	DP00994
A2VD23	DisProt	DP00584
Q8WXE9	DisProt	DP01368
F1RAX4	DisProt	DP02583
P39007	DisProt	DP01195
G3V7P1	DisProt	DP01501
P32851	DisProt	DP00155
Q5R6Q2	DisProt	DP01500
P61765	DisProt	DP02653
P77522	DisProt	DP01920
Q9UMX1	DisProt	DP01312
Q9Z0P7	DisProt	DP01397
Q9HZJ8	DisProt	DP01948
P63165	DisProt	DP02294
O75683	DisProt	DP02009
Q9H5I1	DisProt	DP02654
O46385	DisProt	DP02337
P02783	DisProt	DP00527
Q05471	DisProt	DP02295
P19339	DisProt	DP01605
Q9DBZ9	DisProt	DP01541
P27001	DisProt	DP00053
P56206	DisProt	DP00032
Q15046	DisProt	DP02382
P09951	DisProt	DP02741
P56926	DisProt	DP02496
P27058	DisProt	DP01969
P37840	DisProt	DP00070
Q16143	DisProt	DP00555
O76070	DisProt	DP00630
A6QHR2	DisProt	DP02035
P80220	DisProt	DP00759
P32774	DisProt	DP00009
P29083	DisProt	DP01633
P36100	DisProt	DP01237
Q13148	DisProt	DP01108
P51123	DisProt	DP00081
O00268	DisProt	DP01170
P49848	DisProt	DP01262
P25638	DisProt	DP01243
Q03518	DisProt	DP01306
Q03519	DisProt	DP02210
Q6GX35	DisProt	DP01472
O31467	DisProt	DP00827
P69428	DisProt	DP00834
P04608	DisProt	DP00929
P10636	DisProt	DP01100
P68363	DisProt	DP02251
P41351	DisProt	DP01460
P32882	DisProt	DP00169
P41352	DisProt	DP01459
Q20728	DisProt	DP03057
P46670	DisProt	DP00778
P53378	DisProt	DP01513
Q9SLF3	DisProt	DP00610
O81283	DisProt	DP00609
P34257	DisProt	DP02799
Q9NR00	DisProt	DP00372
P53999	DisProt	DP01804
A5F384	DisProt	DP01439
O14776	DisProt	DP01893
P13693	DisProt	DP01972
P63028	DisProt	DP02800
Q13569	DisProt	DP00719
P16458	DisProt	DP00659
Q15185	DisProt	DP00358
O15273	DisProt	DP00797
Q01853	DisProt	DP00435
P54274	DisProt	DP02415
P05452	DisProt	DP02801
Q04206	DisProt	DP00085
Q04207	DisProt	DP00129
Q9NQB0	DisProt	DP00175
P32776	DisProt	DP01638
Q921Z5	DisProt	DP02802
O88393	DisProt	DP02636
P01137	DisProt	DP01252
P37173	DisProt	DP01760
Q15583	DisProt	DP02449
Q6A070	DisProt	DP02882
P00800	DisProt	DP02501
Q56WD9	DisProt	DP02979
O08583	DisProt	DP02371
Q9S7B5	DisProt	DP02754
Q62264	DisProt	DP02820
P47480	DisProt	DP01627
P0A4T9	DisProt	DP00997
Q5JH72	DisProt	DP00915
P58753	DisProt	DP01768
Q8WZ42	DisProt	DP00072
Q86UE8	DisProt	DP02475
P26039	DisProt	DP00653
Q12000	DisProt	DP02474
O01479	DisProt	DP02982
P63315	DisProt	DP00249
P68246	DisProt	DP01871
P48788	DisProt	DP01747
P19429	DisProt	DP00166
Q7M3Y3	DisProt	DP01367
P45379	DisProt	DP02705
Q92973	DisProt	DP01457
Q9HCJ0	DisProt	DP01324
P32773	DisProt	DP00104
P50616	DisProt	DP00794
P02929	DisProt	DP00043
P11387	DisProt	DP00075
P06786	DisProt	DP00076
P19972	DisProt	DP00180
Q12888	DisProt	DP02954
Q07412	DisProt	DP00614
Q9V6K1	DisProt	DP02711
Q9Y296	DisProt	DP00562
Q9BQ50	DisProt	DP02710
P02788	DisProt	DP00616
P0CF51	DisProt	DP01967
O43715	DisProt	DP01835
O75962	DisProt	DP02977
O14214	DisProt	DP00798
P41814	DisProt	DP02050
P0A873	DisProt	DP02716
Q96Q11	DisProt	DP02803
P0A877	DisProt	DP00252
P0A882	DisProt	DP00810
Q9NQA5	DisProt	DP01765
Q9H1D0	DisProt	DP01767
Q03337	DisProt	DP00835
P60340	DisProt	DP03060
P00760	DisProt	DP00728
Q92574	DisProt	DP02744
Q15631	DisProt	DP02701
Q07932	DisProt	DP00567
P04177	DisProt	DP00094
P62326	DisProt	DP00795
P62328	DisProt	DP00357
P04818	DisProt	DP00073
P45352	DisProt	DP02739
P25490	DisProt	DP02595
Q01081	DisProt	DP01456
P26368	DisProt	DP02921
Q16222	DisProt	DP00363
Q16222	DisProt	DP01098
P51965	DisProt	DP02191
P60604	DisProt	DP02100
P49427	DisProt	DP02094
Q8TBC4	DisProt	DP02306
P21734	DisProt	DP02193
Q96B02	DisProt	DP01337
Q9H832	DisProt	DP00953
P17480	DisProt	DP02468
P53874	DisProt	DP01189
Q93009	DisProt	DP00941
O95071	DisProt	DP02717
Q8WUN7	DisProt	DP02694
P83949	DisProt	DP00623
Q9WUP7	DisProt	DP01190
P08067	DisProt	DP00687
O60701	DisProt	DP02338
Q96T88	DisProt	DP01651
P38293	DisProt	DP01140
P0AG11	DisProt	DP00626
Q5UPT2	DisProt	DP01481
P60472	DisProt	DP00516
Q05776	DisProt	DP02326
P23202	DisProt	DP00353
E6Y5X0	DisProt	DP01763
Q86UX7	DisProt	DP01784
P0AAC0	DisProt	DP00991
Q48245	DisProt	DP03034
P63045	DisProt	DP00622
O70480	DisProt	DP01498
P70280	DisProt	DP02602
P9WF19	DisProt	DP00889
O95292	DisProt	DP01248
P85800	DisProt	DP01833
P03126	DisProt	DP01615
P26554	DisProt	DP02256
P03129	DisProt	DP00024
P21736	DisProt	DP01780
P49765	DisProt	DP02417
P44228	DisProt	DP01440
P35916	DisProt	DP02600
Q9Q8N4	DisProt	DP01983
P40337	DisProt	DP00287
P69723	DisProt	DP00875
P02640	DisProt	DP02511
P09327	DisProt	DP02510
P08670	DisProt	DP02862
P18206	DisProt	DP02858
P36932	DisProt	DP00850
Q868N5	DisProt	DP01582
P27392	DisProt	DP01012
P06492	DisProt	DP01642
P04486	DisProt	DP02291
P68336	DisProt	DP00087
P03087	DisProt	DP00182
Q05127	DisProt	DP00998
Q05128	DisProt	DP02967
P9WJ35	DisProt	DP00908
Q9BRG1	DisProt	DP01598
P47142	DisProt	DP01599
Q86VN1	DisProt	DP02599
Q06696	DisProt	DP01611
P53853	DisProt	DP02908
O49195	DisProt	DP02597
Q9JI51	DisProt	DP01499
P04004	DisProt	DP02913
P04275	DisProt	DP02981
P68927	DisProt	DP01013
O55777	DisProt	DP03001
Q997F2	DisProt	DP03000
Q92558	DisProt	DP02529
Q91YD9	DisProt	DP02830
P42768	DisProt	DP01171
O75554	DisProt	DP01531
P30291	DisProt	DP00611
Q80VW5	DisProt	DP02426
O43516	DisProt	DP01172
Q04866	DisProt	DP02596
P47992	DisProt	DP02957
P80457	DisProt	DP00450
P42758	DisProt	DP00658
P98170	DisProt	DP01773
P23025	DisProt	DP00243
P27088	DisProt	DP00091
Q01831	DisProt	DP01626
Q4JC68	DisProt	DP01941
Q9ESJ0	DisProt	DP02593
Q13426	DisProt	DP00152
P13010	DisProt	DP01255
P12956	DisProt	DP01254
P47273	DisProt	DP02588
Q58876	DisProt	DP00904
P47523	DisProt	DP02590
Q57904	DisProt	DP01527
P0A8H9	DisProt	DP00202
P33128	DisProt	DP02923
P46937	DisProt	DP00702
P46938	DisProt	DP02451
P08245	DisProt	DP00790
P76063	DisProt	DP03032
P0ACX9	DisProt	DP00989
P69346	DisProt	DP01488
P76407	DisProt	DP01981
P0AD27	DisProt	DP02484
P40709	DisProt	DP02485
O31818	DisProt	DP00892
O31851	DisProt	DP00257
P08008	DisProt	DP01144
P15273	DisProt	DP01528
P17778	DisProt	DP01639
P40517	DisProt	DP01079
Q9EPU7	DisProt	DP01555
P43403	DisProt	DP01123
Q5D1E7	DisProt	DP02871
P77173	DisProt	DP00161
Q9H2Y7	DisProt	DP02007
Q96GC6	DisProt	DP01556
Q8AVN9	DisProt	DP01733
Q96PM5	DisProt	DP02587
O00488	DisProt	DP00549
P10761	DisProt	DP02586
Q9L9I0	DisProt	DP00861
O73557	DisProt	DP00820
Q5JJ98	DisProt	DP01939
O28769	DisProt	DP02488
Q980M2	DisProt	DP00856
Q7LKB1	DisProt	DP01051
G0S3L5	DisProt	DP02520
G0S4M4	DisProt	DP01399
G0SCY6	DisProt	DP01398
N1NXA6	DisProt	DP00823
Q1K7R9	DisProt	DP01084
Q6CMF0	DisProt	DP01979
C4R4Y0	DisProt	DP02526
G4NEJ8	DisProt	DP00786
Q76LA1	DisProt	DP01054
S6B291	DisProt	DP02531
Q9UMZ1	DisProt	DP01228
O43806	DisProt	DP01128
B6KJB6	DisProt	DP01535
E6PBU3	DisProt	DP00761
A8BB85	DisProt	DP02926
O15922	DisProt	DP02002
Q7Q3R9	DisProt	DP01832
Q9NJS1	DisProt	DP00824
Q9XTN4	DisProt	DP01864
Q9VZU1	DisProt	DP01287
Q7KLE5	DisProt	DP02272
Q9BP37	DisProt	DP01094
Q9BP38	DisProt	DP01095
O61130	DisProt	DP02939
Q9TY14	DisProt	DP00749
Q09514	DisProt	DP01973
Q9XTY3	DisProt	DP01558
Q8IG33	DisProt	DP02313
P90976	DisProt	DP01437
Q9U3S5	DisProt	DP02216
Q4DRC4	DisProt	DP01027
E6PBU9	DisProt	DP00752
Q3LS93	DisProt	DP01777
Q9NK80	DisProt	DP01497
Q8MWS6	DisProt	DP01052
Q86FP9	DisProt	DP00975
Q86FP8	DisProt	DP00977
B9UCQ5	DisProt	DP01567
M1GUG5	DisProt	DP01970
C4M7X2	DisProt	DP01926
C4M0U8	DisProt	DP00753
Q9GSG7	DisProt	DP01565
Q24F70	DisProt	DP00769
C0J347	DisProt	DP00957
Q6F3E8	DisProt	DP01834
I7MK25	DisProt	DP00914
C4PB33	DisProt	DP02330
Q8ILA1	DisProt	DP02305
Q7YUB9	DisProt	DP01074
Q25733	DisProt	DP01096
O17428	DisProt	DP02331
A5YV76	DisProt	DP01026
Q38151	DisProt	DP00750
A0A220GHA5	DisProt	DP02928
S6AWC2	DisProt	DP01946
M5BF30	DisProt	DP01545
D6PZY5	DisProt	DP01553
A0A1Z3GD05	DisProt	DP01787
F6IAY2	DisProt	DP02965
A0A1Z3GD08	DisProt	DP01789
Q9FUM5	DisProt	DP01038
Q9M4V2	DisProt	DP02008
Q9M605	DisProt	DP01854
Q9XES8	DisProt	DP01088
Q2TUW1	DisProt	DP02205
Q39532	DisProt	DP01048
O23764	DisProt	DP01071
Q9FUW7	DisProt	DP01040
F2Z293	DisProt	DP00869
Q8GT36	DisProt	DP01055
J7FTI7	DisProt	DP01550
Q39805	DisProt	DP01035
D2JX42	DisProt	DP01786
A0A2K8FR49	DisProt	DP01945
A0A178W0D3	DisProt	DP02341
Q2Q4X9	DisProt	DP01442
G1K3N3	DisProt	DP00933
Q5NJL5	DisProt	DP01859
C6ZFX3	DisProt	DP01431
Q93KQ4	DisProt	DP01600
Q57530	DisProt	DP02669
Q7B8V4	DisProt	DP03024
A0A384E149	DisProt	DP03026
Q59471	DisProt	DP01028
Q59472	DisProt	DP01029
Q2VL32	DisProt	DP02946
B2LME8	DisProt	DP00787
O32728	DisProt	DP00902
Q01924	DisProt	DP01322
A0MHA3	DisProt	DP00918
Q9KJ82	DisProt	DP01004
B7T1D9	DisProt	DP01334
B7T1D7	DisProt	DP01093
Q9KX51	DisProt	DP00851
O69245	DisProt	DP02076
G8HXD9	DisProt	DP00878
Q7X2A1	DisProt	DP01082
Q06556	DisProt	DP01032
Q51912	DisProt	DP01030
Q93P54	DisProt	DP02215
F2WK69	DisProt	DP03021
Q44522	DisProt	DP02668
Q7DB66	DisProt	DP01045
A8ULG6	DisProt	DP03040
O54465	DisProt	DP00866
Q9S446	DisProt	DP01037
